time,ideal,arduino,error
110.37687459995504,3.9139280599535766,3.9,0.01392805995357671
110.38079309999011,3.995129530883844,4.0,0.004870469116156073
110.3850871999748,4.085049837415738,4.1,0.014950162584261406
110.38952810002957,4.179072091100352,4.2,0.02092790889964835
110.39696120005101,4.338780494341449,4.3,0.03878049434144959
110.40150719997473,4.437895452832237,4.4,0.03789545283223639
110.40918580000289,4.607785929626218,4.6,0.007785929626217936
110.41387809999287,4.71313316368726,4.7,0.01313316368726003
110.41815120005049,4.810076671033912,4.8,0.010076671033911744
110.42594980006106,4.989475716833027,5.0,0.010524283166972737
110.43105799995828,5.108713857200286,5.1,0.008713857200286057
110.43812449998222,5.275915756545388,5.3,0.024084243454612242
110.44240010005888,5.378349137885465,5.4,0.021650862114535485
110.4462107999716,5.470448873368824,5.5,0.029551126631176317
110.45057720004115,5.576909972620967,5.6,0.023090027379032207
110.45466549997218,5.677490507023762,5.7,0.022509492976237944
110.45888980000746,5.782330149025043,5.8,0.01766985097495688
110.46634349995293,5.969578011997683,6.0,0.03042198800231688
110.47107730002608,6.0899936502078305,6.1,0.010006349792169189
110.47563790006097,6.207100545810917,6.2,0.007100545810916792
110.48324730002787,6.404886948072843,6.4,0.004886948072842401
110.48748610005714,6.5163587640433605,6.5,0.016358764043360452
110.49142420000862,6.620751942907717,6.6,0.02075194290771698
110.49562179995701,6.732902276933643,6.7,0.032902276933643115
110.499662599992,6.841718222809803,6.8,0.041718222809802974
110.50380339997355,6.954096003766566,7.0,0.04590399623343444
110.51105680002365,7.153063238254958,7.2,0.0469367617450418
110.51615779998247,7.2945988863316416,7.3,0.0054011136683582706
110.52020180004183,7.407749803972791,7.4,0.007749803972791014
110.52460170001723,7.531805144743018,7.5,0.03180514474301788
110.53206150000915,7.744383968726481,7.7,0.04438396872648109
110.53662120003719,7.875710707883329,7.9,0.024289292116671746
110.53990760003217,7.971017566744095,8.0,0.028982433255904994
110.54439860000275,8.102141838921014,8.1,0.002141838921014383
110.54892059997655,8.235200707322278,8.2,0.035200707322278646
110.55321110005025,8.362401272471871,8.4,0.037598727528129317
110.56082030001562,8.590270389426905,8.6,0.009729610573094405
110.56524340005126,8.72406369157855,8.7,0.024063691578550817
110.56956179998815,8.855636238703639,8.9,0.04436376129636166
110.57684800005518,9.079746725012512,9.1,0.020253274987487302
110.5824011999648,9.252333102045284,9.3,0.04766689795471635
110.58986770000774,9.486802823426345,9.5,0.013197176573655156
110.59397279995028,9.616894962268717,9.6,0.016894962268716895
110.60138929996174,9.854044157004935,9.9,0.045955842995065055
110.60892969998531,10.097942947653166,10.1,0.002057052346833288
110.6143885999918,10.27626362419879,10.3,0.02373637580121013
110.62178010004573,10.520049614142565,10.5,0.020049614142564565
110.62649930000771,10.677099510290333,10.7,0.022900489709666516
110.63036820001435,10.806665327369416,10.8,0.006665327369415053
110.63467840000521,10.951870886503102,11.0,0.04812911349689841
110.63877369998954,11.090675991179339,11.1,0.009324008820660978
110.64299740002025,11.234688189330683,11.2,0.03468818933068363
110.65054079995025,11.494044919407898,11.5,0.0059550805921020356
110.65439589996822,11.627655299256844,11.6,0.0276552992568444
110.65859130001627,11.773876195342893,11.8,0.026123804657107286
110.66357680002693,11.948738375601991,11.9,0.04873837560199057
110.66672800004017,12.059881450180853,12.1,0.04011854981914631
110.6713415000122,12.223460893949792,12.2,0.02346089394979245
110.67488770000637,12.34989164628901,12.3,0.04989164628900866
110.67987210000865,12.528615860788591,12.5,0.028615860788590908
110.68377560004592,12.669411670939155,12.7,0.030588329060844188
110.68837810005061,12.836353419708502,12.8,0.03635341970850092
110.69591180002317,13.111790536041141,13.1,0.011790536041141664
110.70071540004574,13.288819366581677,13.3,0.011180633418323538
110.71018000005279,13.640814399430695,13.6,0.04081439943069576
110.71675629995298,13.88787711205083,13.9,0.012122887949169936
110.72434580000117,14.175527774942012,14.2,0.02447222505798763
110.72917209996376,14.359852019520048,14.4,0.040147980479952494
110.73726369999349,14.671320565723889,14.7,0.028679434276110527
110.74111439997796,14.820614069897772,14.8,0.02061406989777126
110.74487209995277,14.966964853124097,15.0,0.033035146875903365
110.74915719998535,15.1346537357162,15.1,0.03465373571619956
110.7529147999594,15.282397833839397,15.3,0.017602166160603616
110.75728759996127,15.455150035254874,15.5,0.0448499647451257
110.7615356000606,15.6238138747198,15.6,0.02381387471980112
110.76905250002164,15.924294550454448,15.9,0.024294550454447617
110.77355100004934,16.105353230279803,16.1,0.005353230279801835
110.7802507999586,16.376720555829237,16.4,0.02327944417076111
110.78576810006052,16.60172307390441,16.6,0.0017230739044080678
110.78977999999188,16.76619914894978,16.8,0.033800851050219904
110.79428789997473,16.9518771742857,17.0,0.0481228257143016
110.79898610000964,17.146367986999223,17.1,0.046367986999221955
110.8062581999693,17.44936524674054,17.4,0.049365246740542545
110.81609380000737,17.862935865816,17.9,0.0370641341839999
110.82258030003868,18.13803949572369,18.1,0.03803949572368737
110.82961749995593,18.43860834990923,18.4,0.03860834990923223
110.83524970000144,18.680743027483288,18.7,0.0192569725167111
110.83893630001694,18.839990133196324,18.8,0.03999013319632283
110.84403789998032,19.06134356729359,19.1,0.038656432706410726
110.85154159995727,19.388990232071194,19.4,0.011009767928804592
110.8552759999875,19.552966306774223,19.6,0.047033693225777995
110.86091759998817,19.801835641084438,19.8,0.0018356410844369009
110.86773279996123,20.104313896253046,20.1,0.004313896253044902
110.87167130003218,20.280029496937317,20.3,0.019970503062683775
110.87600559997372,20.47417462739641,20.5,0.025825372603591745
110.88008839997929,20.657791341636056,20.7,0.042208658363943385
110.88405170000624,20.836715781174036,20.8,0.036715781174034845
110.89104779995978,21.1541914193658,21.2,0.04580858063419768
110.89690839999821,21.42173958803292,21.4,0.021739588032922086
110.90082480001729,21.60134136349801,21.6,0.0013413634980068423
110.90717390005011,21.893878279918127,21.9,0.006121720081871729
110.91374630003702,22.198487632371666,22.2,0.0015123676283330667
110.92072880000342,22.524082824853394,22.5,0.024082824853394413
110.92490640003234,22.719855942594833,22.7,0.01985594259483392
110.9293540000217,22.92907793838802,22.9,0.02907793838802064
110.93341489997692,23.12082378790491,23.1,0.020823787904909352
110.93758430005983,23.31840056320833,23.3,0.018400563208327725
110.94213930005208,23.535067113223988,23.5,0.035067113223988144
110.94899639999494,23.862840355026435,23.9,0.03715964497356339
110.95367069996428,24.08737460239024,24.1,0.012625397609760114
110.95759110001381,24.276379689457187,24.3,0.023620310542813883
110.96237449999899,24.507834346938907,24.5,0.007834346938906833
110.96587930002715,24.678008260211683,24.7,0.02199173978831581
110.96976570005063,24.86728925036917,24.9,0.032710749630830094
110.9741301999893,25.08057866704658,25.1,0.019421332953420745
110.97913110000081,25.325906040921296,25.3,0.02590604092129567
110.98654329997953,25.69135787658054,25.7,0.00864212341945958
110.99055230000522,25.88992696730986,25.9,0.01007303269013704
110.99579509999603,26.15056598925287,26.2,0.04943401074713094
111.00261199998204,26.49107762910146,26.5,0.008922370898538645
111.00898349995259,26.810987194433736,26.8,0.01098719443373497
111.01506240002345,27.11768061471205,27.1,0.017680614712048737
111.01884539995808,27.309265002011472,27.3,0.009265002011471068
111.02312390005682,27.52661006586198,27.5,0.02661006586198056
111.02739659999497,27.744364488376533,27.7,0.04436448837653373
111.03133450006135,27.94567700727935,27.9,0.045677007279351756
111.03531209996436,28.149621635097084,28.1,0.04962163509708262
111.03922879998572,28.35103356409207,28.4,0.048966435907928485
111.0441276000347,28.60376979653472,28.6,0.0037697965347192053
111.04756470001303,28.78163755999119,28.8,0.018362440008811376
111.0518335000379,29.00316623060398,29.0,0.00316623060398058
111.05592820001766,29.216304308434353,29.2,0.016304308434353487
111.06082849996164,29.472201776511454,29.5,0.02779822348854566
111.06440769997425,29.659677174931637,29.7,0.04032282506836182
111.0687868000241,29.889699072577763,29.9,0.010300927422235873
111.07240389997605,30.080231571376842,30.1,0.019768428623159195
111.07670109998435,30.307217063769272,30.3,0.007217063769271448
111.0807326999493,30.520791356688804,30.5,0.02079135668880383
111.08453720004763,30.722881960417382,30.7,0.022881960417382885
111.08874040003866,30.946766316635795,30.9,0.046766316635796557
111.09412819996942,31.234689479455334,31.2,0.03468947945533429
111.10109250003006,31.608418960542892,31.6,0.008418960542890375
111.10731860005762,31.94401331506156,31.9,0.04401331506156225
111.11369529995136,32.289164111859236,32.3,0.010835888140761085
111.1178425999824,32.51442189581635,32.5,0.014421895816347785
111.12184449995402,32.73236061603196,32.7,0.0323606160319585
111.12678349995986,33.002112431028586,33.0,0.002112431028585604
111.13377640000544,33.385507309271745,33.4,0.014492690728253876
111.13790219998918,33.612511436466654,33.6,0.012511436466652981
111.14207249996252,33.8425656633918,33.8,0.04256566339180523
111.14660350000486,34.0932006616978,34.1,0.006799338302201363
111.15013389999513,34.28897776375584,34.3,0.01102223624415899
111.15428999997675,34.52000164195822,34.5,0.020001641958216965
111.15996590000577,34.83646061199644,34.8,0.036460611996446346
111.16656469996087,35.2057533900218,35.2,0.0057533900217947576
111.17120059998706,35.46607595457362,35.5,0.03392404542638161
111.17479530000128,35.66842918252883,35.7,0.03157081747117019
111.17934609996155,35.92522424821983,35.9,0.025224248219828382
111.18445119995158,36.21411963579225,36.2,0.014119635792248175
111.19183879997581,36.63371048553886,36.6,0.03371048553886169
111.1993991000345,37.06497009592166,37.1,0.03502990407834261
111.20342529995833,37.295397832185714,37.3,0.004602167814283575
111.21651649998967,38.04826488800742,38.0,0.04826488800741657
111.22877439996228,38.75818969600458,38.8,0.04181030399541896
111.24107460002415,39.47533821610181,39.5,0.02466178389818907
111.25348579999991,40.2037375119397,40.2,0.003737511939696958
111.26520100003108,40.89563150573483,40.9,0.004368494265165168
111.26931140001398,41.13937790590941,41.1,0.03937790590941148
111.27588640002068,41.53033259236842,41.5,0.03033259236841701
111.28249020001385,41.924300767301986,41.9,0.02430076730198749
111.28929970005993,42.33189477160018,42.3,0.031894771600185834
111.29474599997047,42.65887405582202,42.7,0.04112594417798476
111.30211020004936,43.10237457560307,43.1,0.002374575603070639
111.30769239994697,43.4396023046446,43.4,0.03960230464460324
111.31408080004621,43.82663140054818,43.8,0.026631400548183137
111.31867329997476,44.10557802858764,44.1,0.005578028587635231
111.3219805000117,44.3068260712741,44.3,0.006826071274105061
111.32676890003495,44.598753288630405,44.6,0.0012467113695961984
111.33014139998704,44.80474508601616,44.8,0.004745086016164635
111.3345202000346,45.07267445015216,45.1,0.027325549847844854
111.33900300005917,45.347517777827626,45.3,0.047517777827629004
111.34271220001392,45.57534981112002,45.6,0.024650188879981272
111.34647200000472,45.80667463613689,45.8,0.0066746361368927865
111.35077010001987,46.07159076824382,46.1,0.0284092317561786
111.35479110002052,46.319880939293306,46.3,0.019880939293308586
111.35888940002769,46.57339252931159,46.6,0.026607470688411183
111.36332590004895,46.84833148060943,46.8,0.04833148060943415
111.36699749995023,47.076264363581146,47.1,0.023735636418855677
111.3711494000163,47.33444420223662,47.3,0.034444202236620924
111.37533199996687,47.59499178677538,47.6,0.005008213224620306
111.38053740002215,47.91989169094257,47.9,0.019891690942571927
111.38750339997932,48.35578052062577,48.4,0.04421947937422743
111.39150469994638,48.60672139771499,48.6,0.0067213977149904736
111.39605079998728,48.892325266832515,48.9,0.007674733167483794
111.39955790003296,49.11301335037917,49.1,0.013013350379168287
111.40368390001822,49.37304341862991,49.4,0.026956581370086496
111.40955980005674,49.74409198245966,49.7,0.044091982459654844
111.41598349995911,50.15071344022096,50.2,0.049286559779041283
111.42016890004743,50.4161964696006,50.4,0.01619646960060095
111.42411210003775,50.66670793742837,50.7,0.03329206257163264
111.42962760000955,51.01773996248415,51.0,0.017739962484149885
111.4367383000208,51.47137643187842,51.5,0.0286235681215814
111.44061100005638,51.71894678978199,51.7,0.018946789781985274
111.4449182000244,51.994709337346414,52.0,0.005290662653585798
111.44883100001607,52.24559806305133,52.2,0.04559806305132952
111.45337220001966,52.53722668035327,52.5,0.037226680353271036
